provider,corridor,date,fee_php,effective_exchange_rate,weekday,weekday_number,is_holiday,is_promo,is_payday,effective_cost_php_15000
WorldRemit,AE-PH,2026-02-20,155.82,15.650436,Friday,4,0,0,0,395.01
Wise,AE-PH,2026-02-21,147.28,15.723821,Saturday,5,0,0,0,315.34
Remitly,AE-PH,2026-02-21,165.16,15.683253,Saturday,5,0,0,0,372.47
WorldRemit,AE-PH,2026-02-21,152.61,15.639934,Saturday,5,0,0,0,402.04
Wise,AE-PH,2026-02-22,151.79,15.719735,Sunday,6,0,0,0,323.8
Remitly,AE-PH,2026-02-22,157.42,15.686806,Sunday,6,0,0,0,361.28
WorldRemit,AE-PH,2026-02-22,157.56,15.641166,Sunday,6,0,0,0,405.78
Wise,AE-PH,2026-02-23,147.25,15.718103,Monday,0,0,0,0,320.84
Remitly,AE-PH,2026-02-23,150.43,15.710741,Monday,0,0,0,0,331.12
WorldRemit,AE-PH,2026-02-23,153.46,15.669373,Monday,0,0,0,0,374.23
Wise,AE-PH,2026-02-24,142.32,15.748902,Tuesday,1,0,0,0,286.24
Remitly,AE-PH,2026-02-24,131.96,15.74759,Tuesday,1,0,0,0,277.13
WorldRemit,AE-PH,2026-02-24,144.78,15.681396,Tuesday,1,0,0,0,353.88
Wise,AE-PH,2026-02-25,130.7,15.746007,Wednesday,2,0,0,0,277.4
Remitly,AE-PH,2026-02-25,149.23,15.73063,Wednesday,2,0,0,0,310.74
WorldRemit,AE-PH,2026-02-25,128.13,15.733488,Wednesday,2,0,0,0,286.88
Wise,AE-PH,2026-02-26,110.42,15.788876,Thursday,3,0,0,0,215.99
Remitly,AE-PH,2026-02-26,151.27,15.69172,Thursday,3,0,0,0,350.37
WorldRemit,AE-PH,2026-02-26,146.95,15.690997,Thursday,3,0,0,0,346.75
Wise,AE-PH,2026-02-27,132.45,15.757208,Friday,4,0,0,0,268.38
Remitly,AE-PH,2026-02-27,165.37,15.674947,Friday,4,0,0,0,380.73
WorldRemit,AE-PH,2026-02-27,155.96,15.655731,Friday,4,0,0,0,390.0
Wise,AE-PH,2026-02-28,136.75,15.732475,Saturday,5,0,0,0,296.48
Remitly,AE-PH,2026-02-28,171.14,15.675073,Saturday,5,0,0,0,386.38
WorldRemit,AE-PH,2026-02-28,162.05,15.632992,Saturday,5,0,0,0,418.25
Wise,AE-PH,2026-03-01,147.07,15.718168,Sunday,6,0,0,0,320.6
Remitly,AE-PH,2026-03-01,161.22,15.698606,Sunday,6,0,0,0,353.65
WorldRemit,AE-PH,2026-03-01,159.66,15.654329,Sunday,6,0,0,0,395.06
Wise,AE-PH,2026-03-02,147.95,15.714509,Monday,0,0,0,0,325.01
Remitly,AE-PH,2026-03-02,114.57,15.784513,Monday,0,0,1,0,224.32
WorldRemit,AE-PH,2026-03-02,148.9,15.663037,Monday,0,0,0,0,375.83
Wise,AE-PH,2026-03-03,140.53,15.7467,Tuesday,1,0,0,0,286.56
Remitly,AE-PH,2026-03-03,102.64,15.799557,Tuesday,1,0,1,0,198.0
WorldRemit,AE-PH,2026-03-03,111.36,15.744052,Tuesday,1,0,1,0,259.94
Wise,AE-PH,2026-03-04,106.49,15.813876,Wednesday,2,0,1,0,188.18
Remitly,AE-PH,2026-03-04,122.98,15.777344,Wednesday,2,0,1,0,239.6
WorldRemit,AE-PH,2026-03-04,94.96,15.7664,Wednesday,2,0,1,0,222.07
Wise,AE-PH,2026-03-05,78.88,15.843196,Thursday,3,0,1,0,132.66
Remitly,AE-PH,2026-03-05,158.13,15.69825,Thursday,3,0,0,0,350.91
WorldRemit,AE-PH,2026-03-05,111.02,15.743778,Thursday,3,0,1,0,259.86
Wise,AE-PH,2026-03-06,101.35,15.798746,Friday,4,0,1,0,197.48
Remitly,AE-PH,2026-03-06,169.2,15.68415,Friday,4,0,0,0,375.63
WorldRemit,AE-PH,2026-03-06,161.92,15.658483,Friday,4,0,0,0,393.28
Wise,AE-PH,2026-03-07,137.34,15.728462,Saturday,5,0,0,0,300.93
Remitly,AE-PH,2026-03-07,165.69,15.674676,Saturday,5,0,0,0,381.32
WorldRemit,AE-PH,2026-03-07,154.67,15.645901,Saturday,5,0,0,0,398.28
Wise,AE-PH,2026-03-08,153.05,15.716357,Sunday,6,0,0,0,328.32
Remitly,AE-PH,2026-03-08,157.61,15.68525,Sunday,6,0,0,0,362.98
WorldRemit,AE-PH,2026-03-08,152.64,15.655746,Sunday,6,0,0,0,386.66
Wise,AE-PH,2026-03-09,151.61,15.721899,Monday,0,0,0,0,321.53
Remitly,AE-PH,2026-03-09,147.97,15.726691,Monday,0,0,0,0,313.27
WorldRemit,AE-PH,2026-03-09,147.85,15.664714,Monday,0,0,0,0,373.15
Wise,AE-PH,2026-03-10,143.01,15.727977,Tuesday,1,0,0,0,307.07
Remitly,AE-PH,2026-03-10,131.77,15.740495,Tuesday,1,0,0,0,283.77
WorldRemit,AE-PH,2026-03-10,139.58,15.688691,Tuesday,1,0,0,0,341.61
Wise,AE-PH,2026-03-11,130.01,15.743568,Wednesday,2,0,0,0,279.05
Remitly,AE-PH,2026-03-11,151.26,15.703799,Wednesday,2,0,0,0,338.67
WorldRemit,AE-PH,2026-03-11,122.05,15.717271,Wednesday,2,0,0,0,296.44
Wise,AE-PH,2026-03-12,116.31,15.803523,Thursday,3,0,0,0,207.88
Remitly,AE-PH,2026-03-12,156.11,15.694216,Thursday,3,0,0,0,352.79
WorldRemit,AE-PH,2026-03-12,141.6,15.681116,Thursday,3,0,0,0,350.97
Wise,AE-PH,2026-03-13,140.76,15.757593,Friday,4,0,0,0,276.32
Remitly,AE-PH,2026-03-13,161.65,15.663275,Friday,4,0,0,0,388.35
WorldRemit,AE-PH,2026-03-13,155.89,15.660928,Friday,4,0,0,0,384.88
Wise,AE-PH,2026-03-14,154.24,15.690711,Saturday,5,0,0,1,354.32
Remitly,AE-PH,2026-03-14,182.13,15.636863,Saturday,5,0,0,1,434.55
WorldRemit,AE-PH,2026-03-14,174.88,15.602786,Saturday,5,0,0,1,460.61
Wise,AE-PH,2026-03-15,166.26,15.674726,Sunday,6,0,0,1,381.84
Remitly,AE-PH,2026-03-15,176.99,15.654534,Sunday,6,0,0,1,412.2
WorldRemit,AE-PH,2026-03-15,173.33,15.60457,Sunday,6,0,0,1,457.31
Wise,AE-PH,2026-03-16,165.72,15.674765,Monday,0,0,0,1,381.26
Remitly,AE-PH,2026-03-16,160.85,15.679774,Monday,0,0,0,1,371.53
WorldRemit,AE-PH,2026-03-16,160.92,15.620608,Monday,0,0,0,1,429.21
Wise,AE-PH,2026-03-17,142.93,15.734276,Tuesday,1,0,0,0,300.92
Remitly,AE-PH,2026-03-17,129.23,15.740222,Tuesday,1,0,0,0,281.5
WorldRemit,AE-PH,2026-03-17,138.56,15.698207,Tuesday,1,0,0,0,331.38
Wise,AE-PH,2026-03-18,134.94,15.761132,Wednesday,2,0,0,0,267.1
Remitly,AE-PH,2026-03-18,146.22,15.718484,Wednesday,2,0,0,0,319.44
WorldRemit,AE-PH,2026-03-18,124.68,15.707298,Wednesday,2,0,0,0,308.7
Wise,AE-PH,2026-03-19,112.81,15.781934,Thursday,3,0,0,0,225.02
Remitly,AE-PH,2026-03-19,155.85,15.684318,Thursday,3,0,0,0,362.13
WorldRemit,AE-PH,2026-03-19,145.56,15.675706,Thursday,3,0,0,0,360.18
Wise,AE-PH,2026-03-20,127.76,15.741462,Friday,4,0,0,0,278.83
Remitly,AE-PH,2026-03-20,166.39,15.69325,Friday,4,0,0,0,364.0
WorldRemit,AE-PH,2026-03-20,160.65,15.659092,Friday,4,0,0,0,391.42
Wise,AE-PH,2026-03-21,141.87,15.730277,Saturday,5,0,0,0,303.72
Remitly,AE-PH,2026-03-21,166.09,15.675538,Saturday,5,0,0,0,380.88
WorldRemit,AE-PH,2026-03-21,158.14,15.642312,Saturday,5,0,0,0,405.25
Wise,AE-PH,2026-03-22,146.81,15.719315,Sunday,6,0,0,0,319.23
Remitly,AE-PH,2026-03-22,153.98,15.687595,Sunday,6,0,0,0,357.07
WorldRemit,AE-PH,2026-03-22,162.15,15.646413,Sunday,6,0,0,0,405.26
Wise,AE-PH,2026-03-23,146.93,15.715384,Monday,0,0,0,0,323.14
Remitly,AE-PH,2026-03-23,150.38,15.710818,Monday,0,0,0,0,331.0
WorldRemit,AE-PH,2026-03-23,153.19,15.663792,Monday,0,0,0,0,379.39
Wise,AE-PH,2026-03-24,136.73,15.750796,Tuesday,1,0,0,0,278.82
Remitly,AE-PH,2026-03-24,129.14,15.746033,Tuesday,1,0,0,0,275.81
WorldRemit,AE-PH,2026-03-24,145.72,15.682645,Tuesday,1,0,0,0,353.61
Wise,AE-PH,2026-03-25,131.42,15.767556,Wednesday,2,0,0,0,257.42
Remitly,AE-PH,2026-03-25,147.89,15.713641,Wednesday,2,0,0,0,325.79
WorldRemit,AE-PH,2026-03-25,125.19,15.723205,Wednesday,2,0,0,0,293.86
Wise,AE-PH,2026-03-26,113.17,15.785657,Thursday,3,0,0,0,221.82
Remitly,AE-PH,2026-03-26,159.89,15.693619,Thursday,3,0,0,0,357.15
WorldRemit,AE-PH,2026-03-26,144.36,15.683427,Thursday,3,0,0,0,351.5
Wise,AE-PH,2026-03-27,132.37,15.757932,Friday,4,0,0,0,267.61
Remitly,AE-PH,2026-03-27,167.55,15.661964,Friday,4,0,0,0,395.52
WorldRemit,AE-PH,2026-03-27,155.74,15.666679,Friday,4,0,0,0,379.13
Wise,AE-PH,2026-03-28,143.0,15.728215,Saturday,5,0,0,0,306.83
Remitly,AE-PH,2026-03-28,165.52,15.674768,Saturday,5,0,0,0,381.06
WorldRemit,AE-PH,2026-03-28,164.38,15.6408,Saturday,5,0,0,0,412.96
Wise,AE-PH,2026-03-29,164.59,15.659956,Sunday,6,0,0,1,394.52
Remitly,AE-PH,2026-03-29,177.09,15.640589,Sunday,6,0,0,1,425.88
WorldRemit,AE-PH,2026-03-29,177.91,15.599858,Sunday,6,0,0,1,466.51
Wise,AE-PH,2026-03-30,160.29,15.671354,Monday,0,0,0,1,379.14
Remitly,AE-PH,2026-03-30,131.98,15.721094,Monday,0,0,1,1,302.67
WorldRemit,AE-PH,2026-03-30,164.61,15.61888,Monday,0,0,0,1,434.59
Wise,AE-PH,2026-03-31,148.74,15.68403,Tuesday,1,0,0,1,355.29
Remitly,AE-PH,2026-03-31,116.14,15.753478,Tuesday,1,0,1,1,255.65
WorldRemit,AE-PH,2026-03-31,130.28,15.7032,Tuesday,1,0,1,1,318.27
Wise,AE-PH,2026-04-01,97.38,15.829288,Wednesday,2,0,1,0,164.38
Remitly,AE-PH,2026-04-01,116.38,15.770927,Wednesday,2,0,1,0,239.14
WorldRemit,AE-PH,2026-04-01,98.66,15.782756,Wednesday,2,0,1,0,210.09
Wise,AE-PH,2026-04-02,100.84,15.816284,Thursday,3,1,1,0,180.24
Remitly,AE-PH,2026-04-02,167.4,15.670711,Thursday,3,1,0,0,386.88
WorldRemit,AE-PH,2026-04-02,117.28,15.709324,Thursday,3,1,1,0,299.35
Wise,AE-PH,2026-04-03,111.35,15.780222,Friday,4,1,1,0,225.21
Remitly,AE-PH,2026-04-03,178.25,15.663722,Friday,4,1,0,0,404.52
WorldRemit,AE-PH,2026-04-03,166.28,15.642004,Friday,4,1,0,0,413.69
Wise,AE-PH,2026-04-04,144.43,15.729038,Saturday,5,0,0,0,307.47
Remitly,AE-PH,2026-04-04,164.93,15.669228,Saturday,5,0,0,0,385.85
WorldRemit,AE-PH,2026-04-04,164.92,15.661672,Saturday,5,0,0,0,393.18
Wise,AE-PH,2026-04-05,146.01,15.713979,Sunday,6,0,0,0,323.58
Remitly,AE-PH,2026-04-05,159.86,15.690052,Sunday,6,0,0,0,360.58
WorldRemit,AE-PH,2026-04-05,166.15,15.641096,Sunday,6,0,0,0,414.44
Wise,AE-PH,2026-04-06,144.84,15.706156,Monday,0,0,0,0,329.97
Remitly,AE-PH,2026-04-06,151.33,15.717122,Monday,0,0,0,0,325.86
WorldRemit,AE-PH,2026-04-06,153.81,15.642048,Monday,0,0,0,0,401.18
Wise,AE-PH,2026-04-07,140.52,15.73843,Tuesday,1,0,0,0,294.51
Remitly,AE-PH,2026-04-07,131.45,15.756902,Tuesday,1,0,0,0,267.67
WorldRemit,AE-PH,2026-04-07,137.59,15.68594,Tuesday,1,0,0,0,342.29
Wise,AE-PH,2026-04-08,136.73,15.773788,Wednesday,2,0,0,0,256.75
Remitly,AE-PH,2026-04-08,147.77,15.708806,Wednesday,2,0,0,0,330.34
WorldRemit,AE-PH,2026-04-08,127.03,15.720187,Wednesday,2,0,0,0,298.61
Wise,AE-PH,2026-04-09,128.97,15.769001,Thursday,3,1,0,0,253.58
Remitly,AE-PH,2026-04-09,166.59,15.657782,Thursday,3,1,0,0,398.63
WorldRemit,AE-PH,2026-04-09,151.96,15.66175,Thursday,3,1,0,0,380.14
Wise,AE-PH,2026-04-10,134.12,15.758664,Friday,4,0,0,0,268.66
Remitly,AE-PH,2026-04-10,170.56,15.676786,Friday,4,0,0,0,384.14
WorldRemit,AE-PH,2026-04-10,154.13,15.661548,Friday,4,0,0,0,382.51
Wise,AE-PH,2026-04-11,143.81,15.737375,Saturday,5,0,0,0,298.81
Remitly,AE-PH,2026-04-11,169.34,15.671432,Saturday,5,0,0,0,388.11
WorldRemit,AE-PH,2026-04-11,159.57,15.64769,Saturday,5,0,0,0,401.44
Wise,AE-PH,2026-04-12,148.65,15.712352,Sunday,6,0,0,0,327.79
Remitly,AE-PH,2026-04-12,162.08,15.686274,Sunday,6,0,0,0,366.45
WorldRemit,AE-PH,2026-04-12,158.76,15.63962,Sunday,6,0,0,0,408.49
Wise,AE-PH,2026-04-13,153.02,15.716007,Monday,0,0,0,0,328.63
Remitly,AE-PH,2026-04-13,155.68,15.714773,Monday,0,0,0,0,332.48
WorldRemit,AE-PH,2026-04-13,147.95,15.665214,Monday,0,0,0,0,372.76
Wise,AE-PH,2026-04-14,155.95,15.701054,Tuesday,1,0,0,1,346.01
Remitly,AE-PH,2026-04-14,148.83,15.702424,Tuesday,1,0,0,1,337.57
WorldRemit,AE-PH,2026-04-14,155.87,15.634602,Tuesday,1,0,0,1,410.49
Wise,AE-PH,2026-04-15,146.49,15.710882,Wednesday,2,0,0,1,327.05
Remitly,AE-PH,2026-04-15,166.0,15.669652,Wednesday,2,0,0,1,386.51
WorldRemit,AE-PH,2026-04-15,139.15,15.668593,Wednesday,2,0,0,1,360.68
Wise,AE-PH,2026-04-16,125.06,15.740685,Thursday,3,0,0,1,276.88
Remitly,AE-PH,2026-04-16,179.74,15.64143,Thursday,3,0,0,1,427.7
WorldRemit,AE-PH,2026-04-16,158.89,15.648303,Thursday,3,0,0,1,400.16
Wise,AE-PH,2026-04-17,131.29,15.761406,Friday,4,0,0,0,263.19
Remitly,AE-PH,2026-04-17,163.36,15.67005,Friday,4,0,0,0,383.47
WorldRemit,AE-PH,2026-04-17,148.0,15.662236,Friday,4,0,0,0,375.71
Wise,AE-PH,2026-04-18,141.76,15.744984,Saturday,5,0,0,0,289.44
Remitly,AE-PH,2026-04-18,163.12,15.689808,Saturday,5,0,0,0,364.07
WorldRemit,AE-PH,2026-04-18,155.89,15.634929,Saturday,5,0,0,0,410.2
Wise,AE-PH,2026-04-19,152.65,15.727536,Sunday,6,0,0,0,317.13
Remitly,AE-PH,2026-04-19,159.67,15.691148,Sunday,6,0,0,0,359.32
WorldRemit,AE-PH,2026-04-19,159.98,15.654741,Sunday,6,0,0,0,394.98
Wise,AE-PH,2026-04-20,142.92,15.717365,Monday,0,0,0,0,317.22
Remitly,AE-PH,2026-04-20,152.37,15.724181,Monday,0,0,0,0,320.09
WorldRemit,AE-PH,2026-04-20,154.64,15.669282,Monday,0,0,0,0,375.51
Wise,AE-PH,2026-04-21,141.17,15.722357,Tuesday,1,0,0,0,310.65
Remitly,AE-PH,2026-04-21,133.72,15.751369,Tuesday,1,0,0,0,275.26
WorldRemit,AE-PH,2026-04-21,140.47,15.69447,Tuesday,1,0,0,0,336.91
Wise,AE-PH,2026-04-22,128.7,15.759305,Wednesday,2,0,0,0,262.62
Remitly,AE-PH,2026-04-22,148.78,15.723532,Wednesday,2,0,0,0,317.12
WorldRemit,AE-PH,2026-04-22,128.78,15.710542,Wednesday,2,0,0,0,309.67
Wise,AE-PH,2026-04-23,113.86,15.785292,Thursday,3,0,0,0,222.86
Remitly,AE-PH,2026-04-23,156.2,15.687213,Thursday,3,0,0,0,359.66
WorldRemit,AE-PH,2026-04-23,143.6,15.676908,Thursday,3,0,0,0,357.06
Wise,AE-PH,2026-04-24,133.66,15.753811,Friday,4,0,0,0,272.86
Remitly,AE-PH,2026-04-24,166.91,15.668876,Friday,4,0,0,0,388.17
WorldRemit,AE-PH,2026-04-24,154.75,15.666345,Friday,4,0,0,0,378.47
Wise,AE-PH,2026-04-25,142.81,15.734785,Saturday,5,0,0,0,300.31
Remitly,AE-PH,2026-04-25,169.07,15.682419,Saturday,5,0,0,0,377.19
WorldRemit,AE-PH,2026-04-25,166.51,15.649989,Saturday,5,0,0,0,406.14
Wise,AE-PH,2026-04-26,148.81,15.726292,Sunday,6,0,0,0,314.49
Remitly,AE-PH,2026-04-26,157.67,15.701937,Sunday,6,0,0,0,346.88
WorldRemit,AE-PH,2026-04-26,162.38,15.649283,Sunday,6,0,0,0,402.7
Wise,AE-PH,2026-04-27,151.47,15.712196,Monday,0,0,0,0,330.76
Remitly,AE-PH,2026-04-27,118.39,15.772788,Monday,0,0,1,0,239.37
WorldRemit,AE-PH,2026-04-27,151.5,15.661775,Monday,0,0,0,0,379.65
Wise,AE-PH,2026-04-28,146.18,15.730146,Tuesday,1,0,0,0,308.15
Remitly,AE-PH,2026-04-28,99.96,15.805547,Tuesday,1,0,1,0,189.6
WorldRemit,AE-PH,2026-04-28,118.47,15.745823,Tuesday,1,0,1,0,265.35
Wise,AE-PH,2026-04-29,117.94,15.765357,Wednesday,2,0,1,1,246.05
Remitly,AE-PH,2026-04-29,135.0,15.711683,Wednesday,2,0,1,1,314.79
WorldRemit,AE-PH,2026-04-29,104.99,15.745893,Wednesday,2,0,1,1,251.79
Wise,AE-PH,2026-04-30,103.23,15.791998,Thursday,3,0,1,1,205.81
Remitly,AE-PH,2026-04-30,171.17,15.645058,Thursday,3,0,0,1,415.6
WorldRemit,AE-PH,2026-04-30,131.02,15.696387,Thursday,3,0,1,1,325.6
Wise,AE-PH,2026-05-01,108.8,15.800863,Friday,4,1,1,0,202.91
Remitly,AE-PH,2026-05-01,177.61,15.653224,Friday,4,1,0,0,414.09
WorldRemit,AE-PH,2026-05-01,159.99,15.646067,Friday,4,1,0,0,403.44
Wise,AE-PH,2026-05-02,135.86,15.734806,Saturday,5,0,0,0,293.34
Remitly,AE-PH,2026-05-02,162.1,15.688011,Saturday,5,0,0,0,364.79
WorldRemit,AE-PH,2026-05-02,152.33,15.64216,Saturday,5,0,0,0,399.59
Wise,AE-PH,2026-05-03,150.52,15.726878,Sunday,6,0,0,0,315.65
Remitly,AE-PH,2026-05-03,150.4,15.692185,Sunday,6,0,0,0,349.04
WorldRemit,AE-PH,2026-05-03,159.46,15.647153,Sunday,6,0,0,0,401.85
Wise,AE-PH,2026-05-04,145.52,15.700315,Monday,0,0,0,0,336.3
Remitly,AE-PH,2026-05-04,155.08,15.729678,Monday,0,0,0,0,317.5
WorldRemit,AE-PH,2026-05-04,146.24,15.680743,Monday,0,0,0,0,355.98
Wise,AE-PH,2026-05-05,144.03,15.723904,Tuesday,1,0,0,0,312.02
Remitly,AE-PH,2026-05-05,128.63,15.740221,Tuesday,1,0,0,0,280.9
WorldRemit,AE-PH,2026-05-05,139.27,15.696899,Tuesday,1,0,0,0,333.35
Wise,AE-PH,2026-05-06,125.89,15.761035,Wednesday,2,0,0,0,258.14
Remitly,AE-PH,2026-05-06,148.17,15.718348,Wednesday,2,0,0,0,321.52
WorldRemit,AE-PH,2026-05-06,133.85,15.726003,Wednesday,2,0,0,0,299.82
Wise,AE-PH,2026-05-07,115.34,15.790774,Thursday,3,0,0,0,219.1
Remitly,AE-PH,2026-05-07,162.38,15.696646,Thursday,3,0,0,0,356.71
WorldRemit,AE-PH,2026-05-07,140.1,15.688936,Thursday,3,0,0,0,341.9
Wise,AE-PH,2026-05-08,130.99,15.765689,Friday,4,0,0,0,258.78
Remitly,AE-PH,2026-05-08,163.78,15.677846,Friday,4,0,0,0,376.33
WorldRemit,AE-PH,2026-05-08,151.71,15.656576,Friday,4,0,0,0,384.92
Wise,AE-PH,2026-05-09,146.32,15.73283,Saturday,5,0,0,0,305.7
Remitly,AE-PH,2026-05-09,168.54,15.682871,Saturday,5,0,0,0,376.21
WorldRemit,AE-PH,2026-05-09,157.06,15.640719,Saturday,5,0,0,0,405.72
Wise,AE-PH,2026-05-10,147.73,15.730453,Sunday,6,0,0,0,309.4
Remitly,AE-PH,2026-05-10,158.64,15.674852,Sunday,6,0,0,0,374.1
WorldRemit,AE-PH,2026-05-10,156.22,15.649111,Sunday,6,0,0,0,396.71
Wise,AE-PH,2026-05-11,145.05,15.720537,Monday,0,0,0,0,316.29
Remitly,AE-PH,2026-05-11,152.55,15.718973,Monday,0,0,0,0,325.3
WorldRemit,AE-PH,2026-05-11,157.48,15.655457,Monday,0,0,0,0,391.79
Wise,AE-PH,2026-05-12,145.55,15.734605,Tuesday,1,0,0,0,303.23
Remitly,AE-PH,2026-05-12,122.21,15.751995,Tuesday,1,0,0,0,263.15
WorldRemit,AE-PH,2026-05-12,142.85,15.691426,Tuesday,1,0,0,0,342.23
Wise,AE-PH,2026-05-13,134.38,15.769532,Wednesday,2,0,0,0,258.48
Remitly,AE-PH,2026-05-13,147.94,15.714525,Wednesday,2,0,0,0,324.98
WorldRemit,AE-PH,2026-05-13,128.39,15.714814,Wednesday,2,0,0,0,305.15
Wise,AE-PH,2026-05-14,132.94,15.741995,Thursday,3,0,0,1,283.5
Remitly,AE-PH,2026-05-14,173.33,15.641766,Thursday,3,0,0,1,420.97
WorldRemit,AE-PH,2026-05-14,154.56,15.642256,Thursday,3,0,0,1,401.72
Wise,AE-PH,2026-05-15,146.01,15.710941,Friday,4,0,0,1,326.51
Remitly,AE-PH,2026-05-15,182.58,15.618719,Friday,4,0,0,1,452.72
WorldRemit,AE-PH,2026-05-15,165.56,15.616802,Friday,4,0,0,1,437.57
Wise,AE-PH,2026-05-16,157.75,15.674435,Saturday,5,0,0,1,373.61
Remitly,AE-PH,2026-05-16,177.55,15.63476,Saturday,5,0,0,1,432.02
WorldRemit,AE-PH,2026-05-16,170.93,15.596489,Saturday,5,0,0,1,462.84
Wise,AE-PH,2026-05-17,144.81,15.718444,Sunday,6,0,0,0,318.07
Remitly,AE-PH,2026-05-17,161.18,15.695618,Sunday,6,0,0,0,356.51
WorldRemit,AE-PH,2026-05-17,155.84,15.648924,Sunday,6,0,0,0,396.5
Wise,AE-PH,2026-05-18,149.04,15.718175,Monday,0,0,0,0,322.56
Remitly,AE-PH,2026-05-18,148.38,15.719136,Monday,0,0,0,0,320.97
WorldRemit,AE-PH,2026-05-18,148.47,15.65739,Monday,0,0,0,0,380.9
Wise,AE-PH,2026-05-19,139.38,15.72152,Tuesday,1,0,0,0,309.66
Remitly,AE-PH,2026-05-19,136.99,15.739226,Tuesday,1,0,0,0,290.22
WorldRemit,AE-PH,2026-05-19,135.98,15.679403,Tuesday,1,0,0,0,347.02
Wise,AE-PH,2026-05-20,128.21,15.747179,Wednesday,2,0,0,0,273.78
Remitly,AE-PH,2026-05-20,144.84,15.719701,Wednesday,2,0,0,0,316.89
WorldRemit,AE-PH,2026-05-20,126.58,15.72427,Wednesday,2,0,0,0,294.22
Wise,AE-PH,2026-05-21,121.56,15.781337,Thursday,3,0,0,0,234.35
Remitly,AE-PH,2026-05-21,162.2,15.691664,Thursday,3,0,0,0,361.35
WorldRemit,AE-PH,2026-05-21,136.84,15.678995,Thursday,3,0,0,0,348.27
Wise,AE-PH,2026-05-22,135.29,15.755744,Friday,4,0,0,0,272.62
Remitly,AE-PH,2026-05-22,165.95,15.686811,Friday,4,0,0,0,369.81
WorldRemit,AE-PH,2026-05-22,149.76,15.659799,Friday,4,0,0,0,379.85
Wise,AE-PH,2026-05-23,138.71,15.732974,Saturday,5,0,0,0,297.95
Remitly,AE-PH,2026-05-23,164.89,15.674142,Saturday,5,0,0,0,381.04
WorldRemit,AE-PH,2026-05-23,157.77,15.625694,Saturday,5,0,0,0,421.1
Wise,AE-PH,2026-05-24,146.04,15.696241,Sunday,6,0,0,0,340.76
Remitly,AE-PH,2026-05-24,157.82,15.68927,Sunday,6,0,0,0,359.29
WorldRemit,AE-PH,2026-05-24,159.12,15.639648,Sunday,6,0,0,0,408.83
Wise,AE-PH,2026-05-25,151.18,15.717747,Monday,0,0,0,0,325.11
Remitly,AE-PH,2026-05-25,121.81,15.775779,Monday,0,0,1,0,239.92
WorldRemit,AE-PH,2026-05-25,150.22,15.668838,Monday,0,0,0,0,371.52
Wise,AE-PH,2026-05-26,138.41,15.730018,Tuesday,1,0,0,0,300.51
Remitly,AE-PH,2026-05-26,101.21,15.803831,Tuesday,1,0,1,0,192.49
WorldRemit,AE-PH,2026-05-26,111.67,15.759716,Tuesday,1,0,1,0,245.19
Wise,AE-PH,2026-05-27,97.19,15.801392,Wednesday,2,0,1,0,190.8
Remitly,AE-PH,2026-05-27,122.66,15.778782,Wednesday,2,0,1,0,237.9
WorldRemit,AE-PH,2026-05-27,99.02,15.778789,Wednesday,2,0,1,0,214.25
Wise,AE-PH,2026-05-28,86.22,15.837851,Thursday,3,0,1,0,145.09
Remitly,AE-PH,2026-05-28,155.2,15.694348,Thursday,3,0,0,0,351.76
WorldRemit,AE-PH,2026-05-28,110.37,15.737412,Thursday,3,0,1,0,265.34
Wise,AE-PH,2026-05-29,112.03,15.759583,Friday,4,0,1,1,245.68
Remitly,AE-PH,2026-05-29,182.85,15.628104,Friday,4,0,0,1,443.82
WorldRemit,AE-PH,2026-05-29,165.05,15.615231,Friday,4,0,0,1,438.6
Wise,AE-PH,2026-05-30,146.27,15.691237,Saturday,5,0,0,1,345.83
Remitly,AE-PH,2026-05-30,177.47,15.629248,Saturday,5,0,0,1,437.32
WorldRemit,AE-PH,2026-05-30,175.91,15.598941,Saturday,5,0,0,1,465.41
Wise,AE-PH,2026-05-31,170.94,15.66356,Sunday,6,0,0,1,397.37
Remitly,AE-PH,2026-05-31,171.96,15.639149,Sunday,6,0,0,1,422.15
WorldRemit,AE-PH,2026-05-31,174.45,15.604278,Sunday,6,0,0,1,458.72
Wise,AE-PH,2026-06-01,147.36,15.706592,Monday,0,0,0,0,332.07
Remitly,AE-PH,2026-06-01,148.21,15.720663,Monday,0,0,0,0,319.33
WorldRemit,AE-PH,2026-06-01,154.07,15.677245,Monday,0,0,0,0,367.2
Wise,AE-PH,2026-06-02,140.86,15.735932,Tuesday,1,0,0,0,297.25
Remitly,AE-PH,2026-06-02,131.87,15.745193,Tuesday,1,0,0,0,279.35
WorldRemit,AE-PH,2026-06-02,141.86,15.67524,Tuesday,1,0,0,0,356.94
Wise,AE-PH,2026-06-03,137.91,15.753488,Wednesday,2,0,0,0,277.42
Remitly,AE-PH,2026-06-03,146.53,15.722854,Wednesday,2,0,0,0,315.54
WorldRemit,AE-PH,2026-06-03,131.92,15.719593,Wednesday,2,0,0,0,304.07
Wise,AE-PH,2026-06-04,110.89,15.793756,Thursday,3,0,0,0,211.8
Remitly,AE-PH,2026-06-04,163.0,15.706198,Thursday,3,0,0,0,348.09
WorldRemit,AE-PH,2026-06-04,144.38,15.683905,Thursday,3,0,0,0,351.05
Wise,AE-PH,2026-06-05,134.58,15.747345,Friday,4,0,0,0,279.99
